Bankrupt?,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1,-7.338295383704596,0.37325581905302047,0.3085684964885895,1.0216040340661852,-0.16367784145269323,1.4475684453808657,0.7095840447022642,-1.1908961317922715,0.5357590510415656,1.6536064454396708,1.0637177890575462,0.5054052076424725,-0.09890166171767859,0.035899753700017745,0.17541675373823407,-0.2963917839505561,-0.9113122565729133,-0.9659660993233677,-0.2467341061311486
1,-2.7036979530593475,-0.9884669808875782,2.1693512171147162,2.467578666095916,-0.8318025785382812,0.6171452303143614,0.28047620215339564,-1.3946095806998717,0.3436707813683101,0.14187313207893118,-1.4991212955409807,-0.6105779234730137,1.024163098512329,0.9222835361601592,-0.032446497833183006,-0.05819383470992424,-0.6573938668404159,-1.2533235708955734,1.07689041546309
1,-4.30715024018672,-0.4050458052993385,0.30701976572064266,0.7346180701459537,-0.3320776712270628,-0.19965270381740202,-0.01819325334514377,-0.5748360242557771,0.5124372469982629,1.8386298893071935,-2.0562364396257347,0.5417241932106329,-0.3259258363755541,0.8352065225637788,-0.440696648865041,-2.355055450872728,0.6406616870404278,-0.8519213138835557,2.33208071951756
1,-5.830727880381159,-1.385654925607114,1.3033869659344661,2.1602627619984367,-0.7258371167326283,1.04018936291933,-0.5675402729629055,0.17762575845722214,-0.706645010772845,-0.04856737255334542,1.4621170392834466,0.1632364624468186,0.7145288932326119,0.08579978075446425,0.18369592798215725,-0.8621652015018236,-0.49771838574295807,-0.44713734755975915,0.11021406493393547
1,-2.343228495058623,-0.20173260320623917,-0.8081034300658797,0.896046921730613,-0.2050657012441844,0.27091246364513766,-0.34457435162751726,0.1937761413694144,-0.6032901826142413,-1.1753083069568875,1.2498207179888974,1.1802837506608368,-0.10911984716189405,-0.4732688360445926,0.3304559502577668,0.10061153345197822,-1.3623443191954645,-0.8883806207172007,0.9944206717891156
1,-6.681886499167347,-0.7741072542177454,0.9271986203739516,1.6147901590487772,-0.4331185010879029,2.473925161205381,-0.4548678135686926,-0.21441987538877333,-0.563420999492926,1.5848715867411571,1.9180790706223252,0.6445858242488388,-0.03704842212127428,0.049516527035398765,0.2534273952735644,-0.6499117946943881,-1.318336521664238,-0.7867239168466902,-0.028062163766204823
0,-5.855954571483426,0.0819731575064291,0.6280595208764034,0.03213975133557675,-0.18681884830859652,1.6875800947219415,1.1261530906649455,-2.086868896070614,0.9253908200150747,0.7309774818295076,0.7509342479236301,-0.6171795058273424,1.4149396078169896,0.4727878035186016,0.18518413763398583,-0.4833350181262624,-0.6215597103267362,-0.8772936916161003,-0.13719692451113474
0,-0.448647323941366,0.20363429086318927,-0.4891088031865352,1.1861505474546514,-0.33540956128684757,0.5842399977105187,-0.7357451133950984,0.2594157311429839,-0.8244218480660555,-1.701948154486645,0.49798899675528957,0.3821948300482844,1.1067915533091,-0.18406551392006684,0.4677328692710366,0.5143681853855779,-1.0360187519421677,-0.8349544976372315,1.0669802085617346
0,-0.5306295041851603,-1.3118227483772964,0.005017509762489035,-0.5849733505232095,-0.00730896549569991,-0.7307743332285241,-0.20095770307361557,0.5685878231961757,-0.4903352225349444,-0.6630498048132392,0.5575387124106682,0.4369280840023878,-0.0795467187569305,-0.2089151361432279,0.2896900647757002,0.3807039560258297,-0.7770837638474665,-0.8698558512775504,0.6352198524780569
0,-0.3660976240812721,0.7355467222301485,-1.2488756038954723,0.4687157339935645,-0.14821892123112015,1.1067279547360522,-0.9520893185650001,0.3852315509714846,-1.0335515454468713,-1.6968327905255929,0.7152282483206709,-0.12319471281900221,1.4773134192625563,0.1288439542164323,0.29425477224529606,0.3558995579730796,-0.6573865000189216,-0.11186204068388257,0.6872179493386258
0,-1.2171746473827356,-1.5091408540183415,2.7059814913817983,2.180720981582433,-0.6601560865424154,0.1274135761712067,0.2523098794225912,-0.8963402296946109,0.33298236154416977,0.539004905000593,-0.44883615526886955,-0.46396441678787687,1.5498118631969984,0.07586506224337598,0.5246850987254161,1.2006981476598972,-0.9667637079626199,-0.5595058989636582,0.30195406589146684
0,-1.6008578223981695,-1.813259702268388,2.0746315314907258,0.46757802772633283,-0.35985509457331577,0.36044822007509547,0.8591284445434371,-1.3714728303807728,0.6112656880265082,-0.014994421217446586,0.012460202445698728,-0.5022335998756771,1.1730867944043097,0.34455858081169966,0.2742101029956408,0.26306402167188986,-0.6777362470137932,-0.8557445273950309,0.33100304554815757
0,-1.6415832560495267,-0.10203556079043787,0.506184958995429,1.3630575282326984,-0.41507457956601157,0.6091603221605798,0.3294405993116656,-0.9813051924551213,0.03385937429740821,-0.8249760375125473,-0.04610455014129153,-0.0750471324447447,0.27286711666912356,0.19070261811376713,-0.1461380319901574,-0.16715494392968086,-0.35177406940292943,-0.22306381427660704,-0.1416154508210913
0,-1.7375043304204505,-0.8926547098183244,0.4528039894144163,1.0768829816836976,-0.46401234049250195,0.6764565475455689,-0.6462179103253454,0.023843210782265836,-0.7701872535867627,-0.9793866719881662,0.5155037250685842,-0.03691919976505115,1.3285771665296564,0.19620376313160123,0.5004420373059152,0.25027552312508833,-1.2081661209106822,-0.851074685096441,0.14660553785292255
0,-0.4286061809447087,-1.5017325406284767,2.759091415514928,2.464119959358065,-0.9076032350553296,0.22439446212643974,-0.5852170416029329,-0.18124904635105046,-0.4524247993880263,-0.12120163765369969,-0.8395403022454254,-0.3091819166174101,2.098096281883722,-0.016439042419805518,0.6012378204325266,0.250893176065115,-0.010034965077154397,-0.4428130123621422,0.9907344317933852
0,0.0035326942617433213,-0.7442952973621405,1.3933827239609762,0.6251002216666193,-0.30535742941265615,0.9680422612709744,0.5812374736923345,-1.3291234662834759,0.2986102268738463,-0.9363120792499723,0.27185641442141245,-0.6894701497461448,2.1074864553498225,0.4557920857322391,0.6740145237575264,0.24931628677068243,-1.14715429779838,-1.2505693505893154,0.19872910133657037
0,-0.9933721713775836,-2.363549071657302,2.863939765124824,1.3991325813621949,-0.6088269416401516,-0.711920324257736,0.2794308030538261,-0.1692172720770894,0.10904635192200612,0.5580747722994397,-0.6285493593867787,0.025611818531278054,-0.7210390786284634,-0.01836863047280693,-0.026122208648970722,0.19609944759612866,0.02715424870041815,-0.23423185093049925,0.1258850330583979
0,1.0272545405435156,-0.9114660127388042,1.6001514077980572,0.639879455760035,-0.3513206006898786,-0.20774705576500727,0.5758646628437559,-0.8441119492124233,0.3630654368893155,-0.9981965786379067,-0.46305480495803314,-0.6133563161386303,1.040833456738212,0.3154482864462283,0.15883557682820895,0.013328619062635407,-0.11316646841777678,-0.6225802697622986,0.17352095859516883
0,-1.1796617220910681,0.17602182795882204,0.42231936461602726,1.607543131476274,-0.44518545915121466,0.95969679018357,-0.6793525057807145,0.07812122671885334,-0.6205912092966409,-0.4145390727135421,-0.278433180976149,-0.1566459750982005,0.3806402535214146,0.1397828343500374,0.018324874515778525,0.28987112616331734,-0.05187477703608622,0.29954600149872035,0.5319188778569812
0,-0.1986238764514425,-1.3109483771837815,0.8771316490458861,-0.8627825986623319,-0.03796755936367305,0.2998505941532039,1.5607200222506943,-2.0060582507798435,0.9478229624857621,-1.2971262378906327,0.5744788591975234,-0.5768305776707555,1.2975911451224458,0.46336138487558237,0.12298097647460483,0.03412803213892281,-0.8667743932975556,-1.0048127232335706,-0.44517602941734136
0,-0.38636633776240215,-2.497982498483919,3.946624495082044,1.8432589679726967,-0.9144815221722725,0.3039893230206759,0.5923771502479398,-1.4221549329988552,0.5607601941021501,0.23937486207248052,-0.8233885859916797,-1.0909797808590271,1.9554451893385956,0.464350303381019,-0.05128777090888753,0.08708374791635776,0.40330328297149376,0.09927987368776471,-0.42794743253291745
0,0.5514911199658598,-0.5622749973285969,-0.03140872022882533,-0.40315247659500486,-0.08510665923635956,0.376745726700728,-0.3305808319959627,0.07851883665496769,-0.439095156477883,-0.36099416837396153,-0.40894048607569466,-0.7500667817650988,0.21313967985827986,0.41867191572000934,-0.1482161867797256,-0.059068143805018215,0.07684187398541639,0.4643666006527258,-0.48361530371813155
0,-0.6982387117433793,-0.025635380630536234,1.2230456198663566,1.3681397446458017,-0.4337826943504473,1.7064620270321786,0.3868244235054608,-1.4849416876046724,0.13262497087674058,-0.747145296183126,0.5355796906650193,-0.5780788942169327,1.806930190399445,0.3210886650810006,0.37348498202348374,0.34962245491975547,-1.1245702972058766,-0.8520402667250084,0.2349277558951999
0,-1.268109870856797,1.2797946074202629,0.12437152323702007,0.6852494045779333,-0.10904718090065339,1.364024531180288,0.26213217472111666,-0.7333203292366219,0.2334650636314562,0.4451103546605021,-0.15928733102776657,-0.22351085490086792,-0.9526117389671801,0.30403890853254195,-0.5364105819416047,0.12131414038593463,-0.3454213063772828,0.11759549637553517,-0.30391550882193036
0,-1.6592831563062718,2.254758210458746,-0.7402639484350126,1.6903266623617004,-0.3155110391767159,1.9176003601642084,-0.3278988276706333,-0.7708910007415706,-0.34411442351947796,-1.1839561419457385,0.48628668768486083,-0.02891945166651699,1.075601176810607,0.09136788707646251,0.172022150476013,0.17370210914822642,-0.9949266799630501,-0.6218120469318575,0.016333725589176316
0,-3.3928951682690554,-1.822325267467699,2.849034828090444,1.9239318099244864,-0.8078592487756097,1.0910636575931112,0.33789862270945825,-1.331377849399336,0.31643868596350466,0.5799490768842618,-0.8278197680860803,-0.9933913005064808,1.3450101516217572,0.489008144515838,0.22840380323366352,-0.49583919316923913,-0.1158305392680692,-0.56021927939809,0.016113996430497324
0,0.04689472729875791,-0.8637482081316941,1.6227522666812746,0.9519628394167399,-0.32680630662902227,1.2416022699312412,0.9693448200963347,-1.5754225306139913,0.4162848831712317,-1.3091948708182823,0.9899050912534211,0.036723677571603296,0.8663360843280101,0.10210300529117745,0.19641167639259713,0.4241383318852825,-1.2212297257662406,-1.11816380379249,-0.027954149055522546
0,2.2596603265232598,-1.2531697023496018,1.3977357729421962,-0.8927585219096152,-0.07669307959531214,0.8472942957577971,-0.3166790979507831,0.4432575485764417,-1.0122971873592728,-2.5004191726578546,1.1553216468085779,1.0487938414615918,-0.11359341023321294,-0.24892427705605094,-0.13253459988407573,-0.9403181276507945,0.366941769645221,-0.13822764877606802,-0.28762728272038324
0,-0.527464071909399,-1.3104376430376716,1.4486262596581467,0.9014983961856853,-0.48936170071263135,0.03471835938553653,-0.3248933530410898,0.04217017572735424,-0.44421526128864786,-1.0292095240982575,-0.35105191295896665,-0.4273646379462882,0.8649776532794586,0.35847156771002514,0.07079444015197128,-0.28895546544588246,0.0668861806420511,-0.15611310563578742,0.2913911074235724
1,-5.964741393095638,2.5189635131466948,-1.6219071010651764,0.3498863384929917,0.01555108535801764,1.3345703838168013,-0.08341152701116246,-0.6027426755409121,-0.06290835508913355,0.43431713851749143,0.8057889700902502,0.7955414679810119,-0.0940238854008362,-0.49033069719703753,0.26529399080345134,-0.05373572279934432,-0.7024153133309285,-0.884153180960561,0.24196572985120002
1,-5.678256680280882,1.3991885846704175,1.287874427882288,2.5714715557053562,-0.536746943340404,2.0134373757616437,0.4815483612555926,-1.532735547000102,0.36153053451000033,1.1904257073518916,-0.31258096984206807,0.3254575805227904,-0.5633203305342588,-0.12078453683925179,-0.017405045861716338,-0.014137022133862049,-0.6303233091133229,-0.701585771671082,-0.5516151017432753
0,-3.322093773464559,1.2834141652713018,0.26952982997277447,1.6872114151414783,-0.295224055232994,2.5545558354538764,0.7998756941703346,-2.2619509759450454,0.39652000988362457,-0.3266620999090269,0.6737905872443777,0.2233351316068099,0.9175830036591541,0.3254744292900128,0.2654772007534065,0.4844259598181538,-2.094193634803903,-1.8738582217639388,0.17404518212984665
0,-0.8369900815975777,0.22047963812641702,-0.397233099933172,1.4840889575335514,-0.39153335552774365,0.3701468473837928,-0.6605044145207098,0.1702996170174707,-0.6629939071539528,-1.4126549073311987,0.21573445669843697,0.3233905379239841,1.1199180774265307,-0.25555126560103614,0.510660333052862,0.6364799872548116,-0.9503047521838321,-0.8482999997139592,1.0451876487162117
0,-0.7231256176325079,-1.2199672260198542,0.09448669169971886,0.014631087572186587,-0.14941721898918334,-0.5539841775835536,-0.06115310600560038,0.5121276563753279,-0.12657875580080644,-1.5154047056871414,1.0526277038429945,0.6095441198881058,-0.2697876550932019,-0.18244038742220783,0.06442042110440084,-0.30042640791553354,-0.48372105648083835,-0.6498353609393972,-0.054659098832121
0,-1.0076309359555868,0.912742359381573,-2.090876524929067,0.13033679844651716,-0.006047199919440306,0.3792760090322666,-0.7319028952140062,0.34031655210878337,-0.7947620544920593,-1.4370338259674629,0.4341806007524043,0.03321579368478502,1.2706368059029058,-0.257686525869379,0.5144855917082984,0.6035876689877822,-0.7146133788101164,-0.457302549652137,0.7292040260817206
0,-1.5893212063541005,-1.435336141041681,2.9126498770640032,2.281906637668942,-0.7195816792857755,0.40535596968409926,0.2137124537162998,-1.0464206889303784,0.346199594932335,0.7107680764571624,-0.615680715472655,-0.7509128307350897,2.0066365225467635,0.2835937681195963,0.5614978045758869,1.1747319500681834,-0.8029587226652636,-0.5723814528426213,0.2364805806132233
0,-2.497642490315536,-1.1965882205697238,1.8961608074593173,1.0344999346375692,-0.5037362824572847,0.9298472402790774,0.9147614123679805,-1.7709749655558689,0.7201507090049649,-0.12091321161713693,-0.535637952317292,-0.7017743883066828,0.789632488554231,0.3610923881806614,0.08379395092709244,-0.44167612335047296,-0.35667641880017753,-0.5774612723315091,-0.020342557964617553
0,-1.8644622089383363,-0.4612686999744671,0.9075348668970514,1.5880554839261927,-0.5826222098684647,0.4331826182673364,0.09130297762330943,-0.8990250466277412,0.035499739262758415,-0.9708711877143869,-0.5910679120097695,-0.6174070315742746,1.3595801652922423,0.5366572004371731,-0.03047844700292138,0.14835803865553945,-0.37174456134898975,-0.23586291943457388,-0.19367300422495387
0,-1.5481437012230126,-1.3814122155470425,1.2065787242892907,1.3868281317829145,-0.6282403373354938,0.005634322763633284,-0.6467781522853826,0.014231718029567526,-0.678135682032196,-0.9959896673547411,0.007363014193877541,-0.5980772172103229,2.467422244023012,0.3026897188403891,0.6117701840629807,0.6785386524351517,-0.8274543775473454,-0.5272764812761187,0.4985402388506458
0,-1.308019203577023,-2.0377068554717197,2.4439534334938466,1.730393210729941,-0.7973363805932285,-0.11879337891187375,-0.8183393957961824,0.4469464926270039,-0.6476629954730828,0.22551276628815847,-0.9112637556471758,-0.3491279989875504,1.005481670628237,0.13545979288558052,0.2299166460429421,0.237777585595124,0.27950547287462646,0.10097216281609603,0.7927276275197637
0,-0.18013410365708915,-0.6792852303166195,1.6951106460348706,0.761700311418884,-0.3788366534592596,0.9066349468847054,1.0340489090522007,-1.765129879268505,0.6779314027758467,-0.780906963577398,-0.32501126865760027,-0.9259554488412707,1.0423492628971518,0.6016369623469777,0.03307121643010424,-0.2195542820278099,-0.25355721952492166,-0.611561357893164,-0.03573742371769449
0,-1.0869959339644033,-2.1464379124327877,2.565430393169793,1.4206699043166702,-0.5659702548804698,-0.58356465718382,0.25810910456246744,-0.06619665842241768,0.12221927878546449,0.6646269705501484,-0.5146919511173846,0.15648576514683663,-1.1416239712656084,-0.07582727146428138,-0.07182332092451671,0.09494721876270049,0.061621993588479355,-0.3369656441901443,-0.0535253003295025
0,0.18902930539122026,-0.861431661592869,1.0415011481500263,0.37984534526144453,-0.2829423859775792,0.019988084502080214,0.5691976382978279,-0.8620364934976554,0.3400570725109215,-0.9351789379912222,-0.23854601695892577,-0.299772007163838,0.5216983737196219,0.25818734347014627,0.15910778229777953,-0.28771038271628635,-0.41551137250958337,-0.9418051542116396,-0.12478969379625998
0,-0.4995971674602062,0.7624268498771558,-0.0673958285630667,1.9848344525576178,-0.42547722546606553,1.0584035822403655,-0.5489251595899165,-0.15505312181717276,-0.5292867299979889,-0.9723108871273402,0.14245019654074875,0.4775788394851198,0.24333952526432212,-0.2053408348278567,0.1737003718463567,0.312684524438082,-0.8892393511062946,-0.2470026974562692,0.9816184401473389
0,0.057220972734612706,-0.9381238828705554,0.7886496809183257,-0.7424823209972558,-0.036342457317385855,0.7333945173705856,1.6398899970838565,-2.1562108379804217,0.8854446308051119,-1.6110752247393074,0.5933738217117157,-0.5945674857506292,0.7883982665007989,0.4580036445133432,-0.022555449985883377,-0.41569529241024367,-0.6403724283473408,-0.957216529971151,-0.5038075128975634
0,-0.4802604300275367,-2.265536215446339,3.9535378332223425,2.5372620587328822,-1.0621382701015782,0.8163724349487826,0.39145011181200146,-1.6461941300800267,0.3489900905026418,-0.44828917683797176,-0.30258484837998145,-0.7573043232506639,3.3504134417906397,0.2753172806596207,0.6534800764122075,0.6520054890915038,-0.9005469545495373,-1.3222867243169294,0.3822359991424093
0,0.46036913166146054,-0.4772804349993809,-0.30528041374368053,-0.5252792218060232,-0.010040768155205078,-0.13718080376892222,0.06325051822985177,-0.0914871493240816,-0.12083824821004299,-0.7811192385058893,0.006786262584724368,-0.7548359263007746,0.6076636368610504,0.40946146470642014,-0.18737220455630374,0.049805859980065315,0.15713795083454385,0.5331063027565022,-0.3557538014646723
0,-0.12717858908222762,0.21767241629975279,0.9375392844475058,1.3223478503850736,-0.39732561967463914,1.8582294541508162,0.4735391615173799,-1.549707698778228,0.20438562318909703,-1.251786916342115,0.7961932116787509,-0.5105116269266184,1.767926946838288,0.4013167675051701,0.2578914072727337,0.280657587926811,-1.3289446991702996,-0.9553079070478021,0.01908943673522822
0,-2.2509895262567072,1.2216596433151412,0.5347950388551054,1.3071784692031732,-0.28861488233995297,0.22681897733959908,0.9063669976807248,-1.2301418968763125,0.8143892561621953,0.4585561402160833,-0.3936863813356136,0.07339116739494585,-0.8175075703079477,-0.32651790362428623,-0.497132336860838,0.10712662718173743,0.2653113288878177,-0.026846708375651104,-0.500492115078818
0,-1.7679450126376257,1.675054715685751,-0.5909551731665232,1.2354366788329059,-0.2137622891614905,1.3110892418334663,0.08271709993562501,-0.8211690776877121,0.017298014736657093,-0.648882880769877,0.04126600000058606,0.02898098980407014,-0.07682097696930971,0.024408413321143536,-0.2014856206915946,-0.21806021897539535,-0.34146387824504326,-0.22082588193752017,-0.22319480030185038
0,-2.9539231578519902,-1.5102862971580306,2.945479004179957,1.8415780473002357,-0.6884140843189324,1.043997778025763,0.9913902648854154,-1.6403315806351315,0.822066023849569,1.2254327876585769,-1.3429948519381965,-1.368793667673857,1.3427228851780053,-2.951866620162215,0.12806534526141256,-0.6717945996195414,1.1811218099323069,1.470857948790354,3.863077356064046
0,0.08351717195181263,-0.8906579703475712,1.8501906741811696,1.2265403546870444,-0.418334721978854,1.6080387947156474,1.0264600152540497,-1.7294880499267011,0.38961696143286406,-1.1436007902545031,1.1071635425380322,0.22818905077466664,0.4875456587401522,-0.03783214579875109,0.13168549535184665,0.18550096089877624,-1.2847565619480212,-1.3094283809508658,-0.23954116479893134
0,0.48984911087020694,-1.0859255658757032,0.24170700890266608,-0.5096864904594222,-0.11228880651595188,-0.3499835552815252,0.20007319403021723,0.02491702475488938,-0.341129900030799,-2.0529769940272753,0.31541931606549856,0.26755211387604705,-0.5541424326099788,0.02926138843938265,-0.007905059999436592,-0.9637479350756981,-0.11003737124265642,-0.6875821622783826,-0.5670916725872943
0,-0.6370283215335502,-0.9374000874797501,0.8367878220680992,1.0505861060925321,-0.4280018463048578,-0.008006712926632926,-0.22712393619402116,-0.02815989971936943,-0.3380057543603848,-1.0677137341965306,-0.10786594535525161,0.11309095301304828,0.3546620134070797,0.12364761919125329,0.016261945085649515,0.04275863589032525,-0.4779286620638508,-0.5002475268270619,0.29601722116865453
1,-4.706059855663804,0.49979985050662606,1.9005076958010376,2.9214630582734986,-0.8096890160420269,1.420094555705349,-0.34036797598277096,-0.6704251211416087,-0.20946797722569135,0.5695830135122952,-1.1575486070091074,-0.237759809931149,0.5099171058212087,0.15359443382405907,0.240075882753437,-0.3009893911142499,0.19407720318252591,-0.5271936592625055,0.7142391445936168
1,-5.057311364313754,3.6467105852265447,-0.3415218936294557,1.8813275447632958,-0.3019468795271266,2.3274876616225377,-0.16251545711034263,-1.0322526302063342,-0.34460179051239376,-0.427816562505457,0.4612527483294784,0.886283361194263,-0.5817263053969872,-0.48314806938237825,0.10452526771357411,0.3313853866027658,-1.350387340510934,-1.1105235950214762,-0.3156362752398275
1,-11.708037036852557,-16.395530548148763,-16.692341299073266,2.582410321970396,0.24325160700753243,9.445390878044746,1.4548643991406867,-5.066153069879857,2.890453915306788,5.704055282419076,10.751951221298343,1.0423921431983931,2.6074194026707636,-1.2572245648562437,-1.019357506208682,7.423278036832711,5.629791143441483,-2.5318463724981486,-0.1637186165152261
1,-7.069565239488921,1.7311851088969967,-1.0588340195786543,0.6581730647589824,-0.1359051079781403,1.4962375667683916,0.10680436632365799,-0.8582219075720839,-0.1524131960829506,-0.031900527318600116,1.3376688980752465,0.7951921803192914,-0.14989310021972554,-0.4862463633856052,0.2149739699852281,-0.04150029383494971,-1.3489122753096747,-1.15366124968408,-0.6124269317065639
0,-3.1147793788359865,0.7522646683061147,0.558975473491489,1.5565941377590322,-0.4028778686673263,2.0481897146784567,0.7268170012668587,-2.1031195515677688,0.42705739148519894,-0.35546786397890073,0.35764125093432564,-0.4583142913799235,1.4181148848113407,0.18303225097231926,0.3065107635584449,0.4253056022218795,-1.297927847015854,-1.0477806742146543,-0.18742704000137797
0,-1.3929901844466275,0.7928894849383734,-0.8165780700023365,1.5810233205179605,-0.3329975148979511,0.4792757866271198,-0.5598881594893391,0.06319320297701245,-0.43390996220273415,-0.8915202041087599,0.33350519793523525,0.5176850172335365,0.7565318487310585,-0.31075042479367115,0.42717272345043816,0.42399692613741796,-0.9485437381012596,-0.8581863215420432,0.7692589000120499
0,-0.427433021073078,-1.6522429698941798,0.44470320312459655,-0.3133165824339102,-0.18459985848701335,-0.7643602600542236,-0.17535757369412597,0.44675605307752486,-0.5631537861192658,-1.7947104322693799,0.8764703851406264,0.47723390120267245,0.4859584176049325,0.014896612186045481,0.10403728791887493,0.014687800200292218,-0.638021398951154,-0.613040630402207,-0.18268702951234486
0,-1.5104643311745265,0.1650310964806839,-1.2662946060928342,0.04920951339679374,-0.15074082539132402,0.7218980905881123,-1.0792718385029498,0.47545675824133254,-1.0283308119894992,-1.0693579417169026,0.1411533219409782,-0.6427599873126773,2.2161677597648857,0.0669232470080719,0.655068215957801,0.721080343671551,-0.4659265933110142,-0.13311095084818203,0.9684040672266027
0,-1.8607891406603692,-1.6049467123969026,2.8252986623596077,2.1895282055424596,-0.7835051623719304,0.4276384581831251,0.050037906455471196,-0.8366750914555435,0.0942276402553744,0.18099625474540346,-0.43496289869911786,-0.7744704483106437,1.8988161376241959,0.43560039576734083,0.3417972543899349,0.9552135528856627,-0.6454002209695044,-0.4133382102691313,0.2657634616850895
0,-1.9826449333450107,-0.4252558711234914,1.242151061301261,1.3532693371193238,-0.4180257718484963,0.8051492396793088,0.714469727307657,-1.6914557052588435,0.5531344756288691,0.12047203725464357,-0.5781769333490875,-0.5000810371109119,1.1888266227786477,0.21095913571757643,0.3465345193025237,0.2529274501279458,-0.7408867002935463,-0.758129728483256,-0.2297908751520696
0,-2.871012518370715,-0.4645616453897775,0.7878322847942876,1.397409361116638,-0.41991153500027656,0.1421569244337387,0.33677765278465616,-0.8215388131127461,0.4068875583694051,0.39621754647451296,-0.7083029516455224,-0.47598063849523836,0.636074480738628,-0.3900853732409329,0.28023636854640016,-0.548418610161281,-0.01125270042641605,-0.2898217387497283,0.36824418686327925
0,-1.323892143963314,-1.2491219191290575,0.7337643676478823,0.8379297231402059,-0.49504604305265054,-0.23188791639770504,-0.5971799927705832,0.10973677252780763,-0.5411889936217386,-0.5374244435057329,-0.7795281840789687,-0.748962425979906,1.4487329934359987,0.3740439988405952,0.277383804988874,0.2394640268817507,-0.22389553336146892,-0.16591062196719758,0.08500763242647362
